49,801,-1
49,851,-1
49,901,-1
49,951,-1
49,1001,-1
49,1051,-1
49,1101,-1
49,1151,-1
49,1201,-1
49,1251,-1
49,1301,-1
49,1351,-1
49,1401,-1
49,1451,-1
49,1500,-1
50,1,0
50,51,0
50,101,-1
50,56,0
50,61,0
50,66,0
50,71,0
50,76,0
50,81,0
50,86,-1
50,91,-1
50,96,-1
50,151,-1
50,201,-1
50,251,-1
50,301,-1
50,351,-1
50,401,-1
50,451,-1
50,501,-1
50,551,-1
50,601,-1
50,651,-1
50,701,-1
50,751,-1
50,801,-1
50,851,-1
50,901,-1
50,951,-1
50,1001,-1
50,1051,-1
50,1101,-1
50,1151,-1
50,1201,-1
50,1251,-1
50,1301,-1
50,1351,-1
50,1401,-1
50,1451,-1
50,1500,-1
